    sample                    id                                                                   file         line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err            eqw       eqw_err particle                    latex_label               profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont    snr_line      snr_cont    z_line           amp        center       sigma       amp_err    center_err     sigma_err         v_r       v_r_err    sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels   pixel_vel    FWHM_intg       FWHM_g         FWZI        v_med        v_50          v_1          v_5         v_10         v_90         v_95         v_99       chisqr     redchi         aic         bic  observations comments
332  SMACS  102539_Visit_2_G395M  /SMACS/G395M/Visit_2/102539/G395M_Visit_2_s102539_x1d_masked_bpx.fits    H1_18756A     18756.0  4.462715e-18   7.016839e-20  4.451603e-18    1.145650e-19     561.399823  2.200523e+01       H1                   $HI18756\AA$                         NaN         no  18609.257239  18692.943006  18724.085722  18785.782565  18811.946863  18879.474552           NaN           NaN  43962.871074  1.076943e-19  7.979392e-21  1.072287e-21 -3.681222e-24  1.698165e-19  106.149209  7.441469e+00  1.343936  1.079270e-19  43968.807433   16.454948  3.220076e-21  4.876040e-01  4.437620e-01   40.481331  3.325082e+00   112.209898   3.026112e+00       9.082224          NaN       9.0  122.557948          NaN   264.234118          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    97.555529   3.484126   41.539471   45.841432            no       no
333  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H1_12822A     12822.0  7.492957e-18   3.670997e-19  7.012679e-18    5.086799e-19      20.287231  6.803040e-01       H1                   $HI12822\AA$                         NaN         no  12722.508609  12780.644237  12803.004094  12844.742493  12862.898836  12939.690379           NaN           NaN  17627.055565  6.881478e-19  3.699732e-19  1.205107e-20 -7.250058e-23  1.647945e-18   24.961177  3.070043e+01  0.374751  3.302257e-19  17630.239945    8.471945  2.544529e-20  7.164130e-01  6.934710e-01   54.158397  1.218440e+01   144.086762   1.179422e+01       9.082224          NaN       6.0  181.917244          NaN   339.298395          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    48.332619   2.543822   23.315413   26.588540            no       no
334  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H1_18756A     18756.0  3.058122e-17   2.892705e-19  3.022366e-17    5.854669e-19     127.115228  5.898830e-01       H1                   $HI18756\AA$                         NaN         no  18654.799626  18728.902935  18733.571577  18789.324279  18799.372703  18831.050683           NaN           NaN  25789.961668  1.495344e-18  2.410089e-19  6.715345e-21 -8.404693e-23  2.408576e-18  159.360740  3.588927e+01  0.375025  1.230541e-18  25790.657108    9.798531  2.784460e-20  2.180140e-01  1.949220e-01    8.084065  2.534284e+00   113.901900   2.265853e+00       9.082224          NaN       8.0  123.963436          NaN   268.218477          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   103.484711   4.927843   41.072881   44.607043            no       no
335  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H1_19455A     19455.0  9.148795e-19   1.592487e-19  1.199719e-18    2.319704e-19       4.226778  6.883540e-01       H1                   $HI19455\AA$                         NaN         no  19271.305478  19364.035962  19435.153029  19472.969259  19477.587031  19531.127461           NaN           NaN  26738.859092  2.740971e-19  2.160805e-19  6.214565e-21 -1.970453e-23  7.429572e-19   10.436657  3.477001e+01  0.374395  6.423114e-20  26742.134409    7.451506  1.356418e-20  1.652143e+00  1.819344e+00   36.722409  1.852360e+01    83.545274   2.039823e+01       9.082224          NaN       6.0  119.511351          NaN   196.734087          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    68.192471   2.841353   31.015427   34.902937            no       no
336  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H2_19576A     19576.0  2.046640e-18   1.698423e-19  2.167469e-18    2.239196e-19       9.640048  6.552870e-01       H2                $[HII]19576\AA$                         NaN         no  19488.301109  19541.655016  19562.658708  19596.636036  19616.238340  19673.738433           NaN           NaN  26909.402407  2.944520e-19  2.126858e-19  6.215567e-21 -5.195249e-23  1.610696e-18   11.697787  3.421824e+01  0.374612  8.798181e-20  26913.314254    9.828111  9.462823e-21  1.170269e+00  1.181064e+00   43.581141  1.303774e+01   109.493086   1.315800e+01       9.082224          NaN       5.0  118.743919          NaN   257.836513          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    30.479945   1.693330   13.823476   16.957043            no       no
337  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits   He1_20587A     20587.0  5.040858e-19   1.835190e-19  8.923941e-19    2.066494e-19       3.044094  1.076603e+00      He1                  $HeI20587\AA$                         NaN         no  20468.678059  20544.951146  20558.972350  20617.820141  20641.549089  20721.278354           NaN           NaN  28304.995410  1.935693e-19  1.649539e-19  5.745235e-21 -3.320969e-23  1.104954e-18    6.137450  2.871144e+01  0.374897  2.882549e-20  28302.582371   12.350659  6.763298e-21  3.276507e+00  3.363383e+00  -25.557710  3.470313e+01   130.812046   3.562328e+01       4.557702          NaN       9.0  112.811368          NaN   308.038827          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    49.912006   1.782572   20.764506   25.066467            no       no
338  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H2_21218A     21218.0  1.404083e-18   1.974763e-19  1.506837e-18    1.937679e-19       9.226139  1.198592e+00       H2                $[HII]21218\AA$                         NaN         no  21079.298742  21165.943608  21194.447521  21267.747415  21300.956988  21415.030872           NaN           NaN  29167.347171  2.072694e-19  1.519088e-19  5.430702e-21  9.250258e-25  1.249283e-19   14.552651  2.797223e+01  0.374651  6.079126e-20  29174.279426    9.888606  8.268762e-21  1.471916e+00  1.447986e+00   71.252206  1.512889e+01   101.638641   1.488292e+01       9.082224          NaN      11.0  109.425216          NaN   239.340709          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    67.346743   1.870743   27.305423   32.296108            no       no
339  SMACS  102673_Visit_1_G235M  /SMACS/G235M/Visit_1/102673/G235M_Visit_1_s102673_x1d_masked_bpx.fits    H1_21661A     21661.0  1.530068e-18   1.653097e-19  1.911692e-18    2.800471e-19      10.198867  9.527790e-01       H1                   $HI21661\AA$                         NaN         no  21559.214282  21637.704689  21645.497568  21697.320356  21745.421728  21845.001612           NaN           NaN  29784.729590  2.359203e-19  1.501264e-19  5.428541e-21 -2.726247e-23  9.621318e-19   17.074608  2.765501e+01  0.375039  8.878325e-20  29785.415737    8.590074  1.377258e-20  1.480554e+00  1.364676e+00    6.906285  1.490223e+01    86.461730   1.373588e+01       9.082224          NaN       7.0  107.121771          NaN   203.601816          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   118.357669   4.552218   46.786044   50.887931            no       no
340  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits    H2_21218A     21218.0  2.219829e-18   2.251618e-19  2.320026e-18    2.068165e-19      12.695522  1.135679e+00       H2                $[HII]21218\AA$                         NaN         no  21104.288217  21170.928788  21192.513335  21261.215053  21274.776178  21358.340776           NaN           NaN  29172.108012  2.376742e-19  1.748821e-19  4.686685e-21 -1.210731e-23  5.280778e-19   13.650154  3.731468e+01  0.374875  6.747879e-20  29179.260220   13.716258  6.402403e-21  1.384025e+00  1.495693e+00   73.500963  1.422318e+01   140.957614   1.537076e+01       9.082224          NaN       6.0  184.856008          NaN   331.929814          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    16.737719   1.115848    4.691275    7.362390            no       no
341  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits    H1_21661A     21661.0  2.733484e-18   1.912160e-19  2.657605e-18    2.556308e-19      16.913738  9.985660e-01       H1                   $HI21661\AA$                         NaN         no  21525.130476  21618.250383  21635.622695  21703.134110  21729.695978  21800.527626           NaN           NaN  29783.666688  2.148585e-19  1.620223e-19  4.171889e-21 -5.712159e-23  1.863313e-18   12.614341  3.883669e+01  0.374990  5.340165e-20  29788.262762   19.853897  5.417828e-21  2.205544e+00  2.194515e+00   46.262550  2.220027e+01   199.842710   2.208925e+01       9.082224          NaN       6.0  181.041758          NaN   470.593620          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    33.023529   1.834641   15.506655   18.640223            no       no
342  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits    H2_24066A     24066.0  2.943468e-18   1.395546e-19  2.876790e-18    2.282451e-19      29.296476  1.066491e+00       H2                $[HII]24066\AA$                         NaN         no  23908.138586  24001.512306  24034.762805  24111.081838  24156.335863  24220.179307           NaN           NaN  33092.436134  1.699562e-19  1.003801e-19  2.730939e-21 -1.309777e-23  5.338172e-19   25.539917  3.675664e+01  0.375070  6.854593e-20  33091.874280   16.743126  5.899184e-21  1.537020e+00  1.504456e+00   -5.089975  1.392424e+01   151.680069   1.362923e+01       9.082224          NaN       7.0  162.842088          NaN   357.179268          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    62.955281   3.497516   29.055947   32.189514            no       no
343  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits    H1_26259A     26259.0  6.267410e-18   1.434451e-19  6.161163e-18    1.487557e-19      75.360115  8.207810e-01       H1                   $HI26259\AA$                         NaN         no  26133.664003  26204.219335  26229.792256  26320.128222  26346.354844  26431.583876           NaN           NaN  36111.659222  2.303318e-19  8.319758e-20  2.299773e-21 -6.163161e-24  3.057595e-19   64.365120  3.617644e+01  0.375211  1.473944e-19  36109.986870   16.675992  3.962283e-21  4.677180e-01  4.391440e-01  -13.883563  3.882912e+00   138.441064   3.645698e+00       9.082224          NaN       8.0  149.133883          NaN   326.003793          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    29.797299   1.568279   12.674256   15.947384            no       no
344  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits    H1_30401A     30401.0  5.417761e-19   1.021235e-19  5.463294e-19    1.106952e-19       9.498264  1.662115e+00       H1                   $HI30401\AA$                         NaN         no  30251.909595  30344.655531  30363.489189  30439.128738  30447.908335  30488.290243           NaN           NaN  41788.067677  6.927796e-20  5.698821e-20  2.155998e-21 -4.464341e-24  2.435444e-19    5.745316  2.643241e+01  0.374562  1.087574e-20  41785.559834   20.040375  2.216926e-21  4.691280e+00  4.683699e+00  -17.991555  3.365579e+01   143.771982   3.360140e+01       9.082224          NaN       7.0  128.700612          NaN   338.557145          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    21.050826   1.403388    8.818225   11.489340            no       no
345  SMACS  102673_Visit_1_G395M  /SMACS/G395M/Visit_1/102673/G395M_Visit_1_s102673_x1d_masked_bpx.fits  PAH1_33000A     33000.0  7.517572e-17   4.581728e-19  7.399481e-17    1.100929e-18    1306.471832  9.683300e-01     PAH1                PAH1-$33000\AA$                         NaN         no  31818.080802  32089.642705  32357.015274  33428.060420  33584.505216  33813.155303  44475.430062  45946.538312  45338.103541  1.879338e-19  5.772167e-20  2.195277e-21  1.857467e-24 -2.649236e-20  150.331037  2.629358e+01  0.373882  1.117143e-19  45212.594426  264.242445  1.910331e-21  4.523836e+00  4.303618e+00 -829.913095  2.991329e+01  1747.269643   2.845713e+01            NaN          NaN      83.0  118.486212  4740.476846  4114.505579  9727.516675 -1066.599226 -894.342806 -5468.459913 -4238.157816 -3390.519621  1282.648187  1970.811508  3019.623484   685.711495   5.714262  217.347533  225.784086            no       no
346  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H1_12822A     12822.0  1.155451e-17   4.527779e-19  1.046689e-17    7.012825e-19      31.050080  7.116920e-01       H1                   $HI12822\AA$                         NaN         no  12752.084443  12780.130464  12798.311804  12848.895029  12883.388729  12974.122245           NaN           NaN  17633.958538  7.840934e-19  3.721883e-19  1.238615e-20  1.923844e-23  3.293849e-20   29.163007  3.004875e+01  0.375289  4.242912e-19  17629.559830    9.841556  3.164360e-20  7.682500e-01  7.076340e-01  -74.781807  1.306092e+01   167.314912   1.203039e+01       9.082224          NaN       7.0  181.845833          NaN   393.996509          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    61.409587   2.791345   28.467253   32.123881            no       no
347  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H1_18756A     18756.0  3.547405e-17   3.404463e-19  3.521181e-17    5.349678e-19     138.142375  2.355770e-01       H1                   $HI18756\AA$                         NaN         no  18609.558032  18656.837942  18721.051210  18796.838715  18813.400465  18894.450760           NaN           NaN  25786.173816  1.504172e-18  2.571772e-19  6.784825e-21 -3.092658e-23  1.054655e-18  204.554984  3.790477e+01  0.374823  1.325340e-18  25790.844622   10.599155  2.396771e-20  1.832320e-01  1.647690e-01   54.303224  2.130273e+00   123.226757   1.915617e+00       9.082224          NaN      11.0  123.981458          NaN   290.176838          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    90.697220   3.488355   39.066696   43.168583            no       no
348  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H1_19455A     19455.0  1.017538e-18   1.917749e-19  1.415693e-18    2.628044e-19       4.223453  7.532330e-01       H1                   $HI19455\AA$                         NaN         no  19316.427400  19392.542082  19425.601994  19470.194434  19488.494259  19546.645072           NaN           NaN  26745.731522  3.063653e-19  2.405571e-19  6.624301e-21  3.032660e-24  1.594464e-19   11.660735  3.631433e+01  0.374748  7.243256e-20  26741.490364    7.797322  1.464001e-20  1.580425e+00  1.915351e+00  -47.539074  1.771496e+01    87.400047   2.146914e+01       9.082224          NaN       7.0  119.480455          NaN   205.811383          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    69.252994   2.885541   31.432097   35.319608            no       no
349  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H2_19576A     19576.0  2.851310e-18   2.570480e-19  2.662550e-18    2.795199e-19      12.358482  9.972730e-01       H2                $[HII]19576\AA$                         NaN         no  19317.214761  19417.398018  19531.524439  19609.655373  19622.326345  19678.132739           NaN           NaN  26916.274135  2.951785e-19  2.305261e-19  6.485852e-21 -3.167038e-23  1.082975e-18   13.420820  3.554291e+01  0.374963  6.877151e-20  26912.466089   15.445404  7.465321e-21  1.869395e+00  1.876622e+00  -42.413874  2.082125e+01   172.030329   2.090174e+01       9.082224          NaN      11.0  118.713721          NaN   405.100468          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    55.138026   1.778646   22.438289   27.017370            no       no
350  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits   He1_20587A     20587.0  2.264178e-18   1.824547e-19  2.307455e-18    2.768046e-19      12.478720  8.760040e-01      He1                  $HeI20587\AA$                         NaN         no  20436.136293  20506.474038  20553.752643  20619.278457  20638.302080  20718.624046           NaN           NaN  28311.861218  2.282300e-19  1.812807e-19  5.731969e-21 -1.723061e-23  6.691115e-19    8.186388  3.162625e+01  0.375230  3.921066e-20  28306.731480   23.476814  4.804797e-21  3.193776e+00  3.413466e+00  -54.318470  3.381869e+01   248.594456   3.614497e+01       4.557702          NaN       9.0  112.783517          NaN   585.395209          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    41.070856   1.466816   14.720658   19.022620            no       no
351  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H2_21218A     21218.0  1.666033e-18   2.083187e-19  1.644613e-18    2.137129e-19       9.953182  1.129199e+00       H2                $[HII]21218\AA$                         NaN         no  21098.000543  21169.879588  21187.759064  21252.802441  21276.821582  21329.416005           NaN           NaN  29174.209146  2.346150e-19  1.670907e-19  5.716245e-21  2.560732e-23 -5.799826e-19   15.819064  2.923085e+01  0.374975  7.324058e-20  29180.230113    8.958224  1.012209e-20  1.338862e+00  1.354667e+00   61.871101  1.375806e+01    92.054181   1.392048e+01       9.082224          NaN      10.0  109.399914          NaN   216.771031          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    53.438829   2.137553   24.097327   28.093941            no       no
352  SMACS  102673_Visit_2_G235M  /SMACS/G235M/Visit_2/102673/G235M_Visit_2_s102673_x1d_masked_bpx.fits    H1_21661A     21661.0  2.225211e-18   1.917902e-19  2.558732e-18    2.194560e-19      13.614815  1.008215e+00       H1                   $HI21661\AA$                         NaN         no  21519.246668  21614.386714  21634.197272  21692.559846  21726.878918  21795.633622           NaN           NaN  29780.946000  2.570461e-19  1.632509e-19  5.606312e-21 -8.532224e-24  4.173486e-19   20.411360  2.911912e+01  0.374865  9.655705e-20  29785.046016   10.571846  8.585249e-21  1.049355e+00  1.039981e+00   41.273157  1.056342e+01   106.422395   1.046905e+01       9.082224          NaN       9.0  107.135507          NaN   250.605588          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    63.334622   2.111154   27.513511   32.003033            no       no
353  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits    H2_21218A     21218.0  2.118055e-18   2.581386e-19  1.970455e-18    3.679321e-19      11.108645  1.235883e+00       H2                $[HII]21218\AA$                         NaN         no  21088.592380  21181.421263  21187.053382  21259.371791  21269.839924  21341.626686           NaN           NaN  29186.587664  2.461129e-19  1.904000e-19  5.046363e-21 -4.842168e-23  1.603664e-18   11.833966  3.773015e+01  0.375558  6.075922e-20  29179.763083   12.937919  1.218764e-20  2.655172e+00  3.281860e+00  -70.099249  2.727282e+01   132.892911   3.370990e+01       9.082224          NaN       7.0  184.763759          NaN   312.938890          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    37.988550   2.922196   19.835137   22.152904            no       no
354  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits    H1_21661A     21661.0  3.228509e-18   2.352150e-19  2.973272e-18    2.464317e-19      18.137348  1.155924e+00       H1                   $HI21661\AA$                         NaN         no  21490.394776  21585.190298  21621.886927  21704.300330  21726.814913  21821.609751           NaN           NaN  29780.157570  2.521925e-19  1.785048e-19  4.405094e-21 -6.591754e-23  2.141540e-18   18.387075  4.052235e+01  0.374828  7.327561e-20  29784.581084   16.187707  6.339662e-21  1.556003e+00  1.527563e+00   44.530855  1.566405e+01   162.959262   1.537775e+01       9.082224          NaN       8.0  181.062827          NaN   383.739738          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    38.643666   1.680159   16.303445   20.077734            no       no
355  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits    H2_24073A     24073.0  3.447125e-18   1.616357e-19  2.986078e-18    2.317939e-19      31.787535  1.199047e+00       H2                $[HII]24073\AA$                         NaN         no  23751.116280  23909.010773  24018.201940  24115.975751  24286.433579  24368.265295           NaN           NaN  33088.921959  1.754358e-19  1.083975e-19  2.900565e-21 -3.409951e-24  2.212291e-19   26.629328  3.737117e+01  0.374524  6.596400e-20  33091.761584   18.059434  5.436518e-21  1.627988e+00  1.581980e+00   25.727588  1.474991e+01   163.622196   1.433306e+01       9.082224          NaN       9.0  162.859137          NaN   385.300828          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    78.432982   3.016653   34.853512   38.955400            no       no
356  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits    H1_26259A     26259.0  6.079504e-18   1.598311e-19  6.133797e-18    1.527256e-19      67.634324  1.034632e+00       H1                   $HI26259\AA$                         NaN         no  26029.170258  26174.314079  26205.745806  26312.775171  26366.289853  26467.373143           NaN           NaN  36108.140307  2.329704e-19  8.988414e-20  2.408707e-21 -6.836312e-24  3.367307e-19   64.025303  3.731634e+01  0.375077  1.453844e-19  36109.583166   16.831453  4.052100e-21  4.862030e-01  4.558050e-01   11.979519  4.036760e+00   139.745292   3.784378e+00       9.082224          NaN       9.0  149.148481          NaN   329.075015          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    37.768455   1.398832   12.908305   17.111898            no       no
357  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits    H1_30401A     30401.0  5.123447e-19   1.032321e-19  5.600779e-19    9.378824e-20       8.698708  1.637938e+00       H1                   $HI30401\AA$                         NaN         no  30263.148953  30341.636814  30370.128467  30438.237299  30448.753306  30548.757610           NaN           NaN  41784.540096  7.556906e-20  5.907960e-20  2.141814e-21 -1.842161e-23  8.288180e-19    9.502809  2.758391e+01  0.374446  1.862069e-20  41790.726254   11.999489  3.668633e-21  2.232199e+00  2.816969e+00   44.383961  1.601541e+01    86.092998   2.021097e+01       9.082224          NaN       7.0  128.711275          NaN   202.733518          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    29.536094   1.554531   12.480553   15.753680            no       no
358  SMACS  102673_Visit_2_G395M  /SMACS/G395M/Visit_2/102673/G395M_Visit_2_s102673_x1d_masked_bpx.fits  PAH1_33000A     33000.0  8.018393e-17   4.586642e-19  8.110544e-17    8.457977e-19    1291.676344  4.425570e-01     PAH1                PAH1-$33000\AA$                         NaN         no  32054.286010  32262.925257  32439.340121  33316.003883  33371.353997  33650.594411  44584.050033  45793.743234  45334.570460  1.954997e-19  6.250731e-20  2.370627e-21  3.221510e-24 -8.353844e-20  139.308271  2.636742e+01  0.373775  1.252139e-19  45219.970128  258.409008  1.488897e-21  3.099305e+00  3.006186e+00 -757.839216  2.049536e+01  1708.829948   1.987957e+01            NaN          NaN      68.0  118.521844  5333.429487  4023.987015  7999.566208  -948.158115 -824.079624 -4609.292886 -3745.652168 -3029.222791  1264.719666  1812.230780  2599.479247   313.296035   3.012462  120.952209  128.970695            no       no
359  SMACS  102751_Visit_1_G235M  /SMACS/G235M/Visit_1/102751/G235M_Visit_1_s102751_x1d_masked_bpx.fits   O2_7321A_m      7321.0  7.210009e-19   1.825345e-19  8.661780e-19    2.861365e-19      15.605911  3.403977e+00       O2  $[OII]7321\AA$+$[OII]7330\AA$           O2_7321A+O2_7330A         no   7256.107432   7308.708249   7314.075679   7351.647691   7361.177305   7402.244191           NaN           NaN  17827.077044  6.735440e-20  4.658956e-20  5.432645e-21  5.115973e-23 -8.654388e-19    4.381343  8.575852e+00  1.435060  1.798367e-20  17812.174562   19.214934  5.880179e-21  7.197974e+00  7.575493e+00 -250.610453  1.210461e+02   323.131614   1.273947e+02       2.279635          NaN      10.0  179.758841          NaN   760.916801          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    58.080504   2.640023   27.073856   30.730483            no       no
360  SMACS  102751_Visit_1_G235M  /SMACS/G235M/Visit_1/102751/G235M_Visit_1_s102751_x1d_masked_bpx.fits     S3_9533A      9533.0  2.452997e-18   1.237698e-19  2.185314e-18    2.094404e-19      64.443482  7.987940e-01       S3                $[SIII]9533\AA$                         NaN         no   9460.590504   9495.689660   9516.529785   9550.532092   9575.800939   9609.267731           NaN           NaN  23147.587886  1.284971e-19  3.802126e-20  3.427618e-21  1.088763e-23 -2.140012e-19   28.126202  1.109262e+01  1.428154  9.390349e-20  23151.240510    9.284149  1.037930e-20  1.025376e+00  9.341600e-01   47.306404  1.328000e+01   120.242243   1.209863e+01       1.610217          NaN       8.0  138.164983          NaN   283.148843          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    99.866124   4.342005   40.989084   44.763374            no       no
361  SMACS  102751_Visit_1_G235M  /SMACS/G235M/Visit_1/102751/G235M_Visit_1_s102751_x1d_masked_bpx.fits   He1_10833A     10833.0  1.029099e-18   9.392534e-20  8.521486e-19    1.380000e-19      38.130024  1.421966e+00      He1                  $HeI10833\AA$                         NaN         no  10752.521455  10810.261127  10825.119824  10847.156404  10868.653855  10919.278580           NaN           NaN  26302.871865  7.145311e-20  2.705745e-20  2.973430e-21 -5.859500e-24  1.811791e-19   13.751648  9.099745e+00  1.428032  4.736908e-20  26308.141296    7.176793  9.480919e-21  1.261787e+00  1.595555e+00   60.059433  1.438148e+01    81.798998   1.818567e+01       4.557702          NaN       6.0  121.411490          NaN   192.621919          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    86.615892   2.887196   37.844200   42.333723            no       no
362  SMACS  102751_Visit_1_G235M  /SMACS/G235M/Visit_1/102751/G235M_Visit_1_s102751_x1d_masked_bpx.fits    H1_10941A     10941.0  5.869252e-19   8.185828e-20  6.510588e-19    1.053087e-19      22.379632  2.057370e+00       H1                   $HI10941\AA$                         NaN         no  10854.748861  10907.886590  10932.439174  10954.644150  10976.791787  11060.382928           NaN           NaN  26569.162955  6.225336e-20  2.613202e-20  3.127281e-21 -7.403579e-24  2.228389e-19   12.967208  8.356148e+00  1.428404  3.898017e-20  26571.418209    6.663257  6.291376e-21  1.405944e+00  1.189324e+00   25.447105  1.586394e+01    75.184688   1.341971e+01       9.082224          NaN       6.0  120.179128          NaN   177.046410          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    85.712680   2.380908   36.710126   41.700811            no       no
363  SMACS  102751_Visit_1_G235M  /SMACS/G235M/Visit_1/102751/G235M_Visit_1_s102751_x1d_masked_bpx.fits    H1_12822A     12822.0  8.444061e-19   8.090221e-20  8.388161e-19    1.221778e-19      47.435444  1.666053e+00       H1                   $HI12822\AA$                         NaN         no  12739.452281  12788.049766  12811.187668  12839.264892  12885.841565  12933.698861           NaN           NaN  31131.730270  5.285654e-20  1.778391e-20  2.623178e-21 -2.142315e-24  8.447789e-20   14.830539  6.779527e+00  1.427993  3.769581e-20  31137.221410    8.877358  6.002397e-21  1.515808e+00  1.494958e+00   52.878594  1.459693e+01    85.487214   1.439616e+01       9.082224          NaN       7.0  102.300237          NaN   201.307005          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    79.267908   3.170716   35.137608   39.134221            no       no
364  SMACS  102751_Visit_1_G395M  /SMACS/G395M/Visit_1/102751/G395M_Visit_1_s102751_x1d_masked_bpx.fits    H1_12822A     12822.0  9.300237e-19   7.805434e-20  8.423885e-19    1.157731e-19      39.462500  2.098468e+00       H1                   $HI12822\AA$                         NaN         no  12723.834908  12778.001969  12800.243610  12838.198740  12854.858798  12906.217431           NaN           NaN  31144.825800  4.947165e-20  2.356510e-20  1.650429e-21  2.096907e-24 -4.174270e-20   15.899084  1.427817e+01  1.429015  2.755697e-20  31136.770298   12.195257  4.612292e-21  1.827852e+00  2.290445e+00  -77.540284  1.759445e+01   117.388557   2.204726e+01       9.082224          NaN       6.0  172.980594          NaN   276.428927          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    56.455522   2.822776   26.653055   30.059537            no       no
